ID,present,WC_alt,WC_bio1,WC_bio2,ER_climaticMoistureIndex,ER_topoWet,lon,lat
1698,1,248,28.899999618530273,14,-0.7599999904632568,13.0600004196167,2.707771,13.305403
1699,1,254,28.899999618530273,14,-0.7900000214576721,12.890000343322754,2.799655,13.590847
1700,1,222,29,13.899999618530273,-0.7599999904632568,12.539999961853027,2.794587,13.341172
1701,1,252,28.899999618530273,14.100000381469727,-0.7799999713897705,12.729999542236328,2.633588,13.421472
1702,1,239,29,14,-0.7699999809265137,12.59000015258789,2.729643,13.339634
1703,1,233,29,13.899999618530273,-0.75,12.6899995803833,2.787102,13.285536
1704,1,205,29.100000381469727,13.800000190734863,-0.75,12.869999885559082,2.924409,13.329933
1705,1,252,28.899999618530273,14,-0.7699999809265137,13.020000457763672,2.634076,13.367512
1706,1,233,29,13.899999618530273,-0.75,12.6899995803833,2.825217,13.282136
1707,1,194,29.100000381469727,13.800000190734863,-0.7400000095367432,13.15999984741211,2.894888,13.23425
1708,1,209,29.100000381469727,13.899999618530273,-0.7599999904632568,13.0600004196167,2.833945,13.366449
1709,1,226,29,14,-0.7699999809265137,12.220000267028809,2.681078,13.440587
1710,1,222,29,13.899999618530273,-0.7599999904632568,12.539999961853027,2.805352,13.341718
1711,1,222,29,13.899999618530273,-0.7599999904632568,12.539999961853027,2.762349,13.35614
1712,1,248,28.899999618530273,14,-0.7599999904632568,13.0600004196167,2.684798,13.268673
1713,1,233,29,13.899999618530273,-0.75,12.6899995803833,2.787936,13.27577
1714,1,230,29.100000381469727,14.100000381469727,-0.7900000214576721,12.140000343322754,2.652889,13.506803
1715,1,222,29,13.899999618530273,-0.7599999904632568,12.539999961853027,2.754091,13.411369
1716,1,222,29,13.899999618530273,-0.7599999904632568,12.539999961853027,2.813799,13.36002
1717,1,252,28.899999618530273,14,-0.7699999809265137,13.020000457763672,2.651094,13.392466
1718,1,247,28.799999237060547,14,-0.75,13.039999961853027,2.662681,13.210691
1719,1,226,29,14,-0.7699999809265137,12.220000267028809,2.747499,13.418936
1720,1,250,28.899999618530273,14,-0.7599999904632568,13.010000228881836,2.652345,13.32485
1721,1,2314,14.199999809265137,9,-0.15000000596046448,8.449999809265137,35.49069,-3.194534
1722,1,503,21.600000381469727,13.199999809265137,-0.6499999761581421,11.520000457763672,30.885928,-24.397495
1723,1,2451,13.399999618530273,10.100000381469727,0.07000000029802322,7.460000038146973,36.787613,-3.234769
1724,1,1336,19.899999618530273,11.100000381469727,-0.49000000953674316,9.34000015258789,36.078839,-3.406285
1725,1,1935,16.799999237060547,15.699999809265137,-0.6100000143051147,10.539999961853027,36.382664,-0.619567
1726,1,2230,15.300000190734863,14.899999618530273,-0.5,9.34000015258789,36.090423,-0.597536
1727,1,160,24.100000381469727,6.400000095367432,-0.5099999904632568,12.470000267028809,13.352763,-9.359086
1728,1,1878,17.299999237060547,11.600000381469727,-0.3400000035762787,10.8100004196167,36.703617,-1.304537
1729,1,906,22.600000381469727,15.699999809265137,-0.6399999856948853,12.010000228881836,25.90861,-17.981144
1730,1,961,22.399999618530273,15.600000381469727,-0.6299999952316284,12.850000381469727,25.717839,-17.87416
1731,1,419,21.299999237060547,13,-0.550000011920929,11.539999961853027,31.428225,-25.332305
1732,1,405,21.399999618530273,13,-0.5600000023841858,11.800000190734863,31.496909,-25.249455
1733,1,293,21.700000762939453,13.199999809265137,-0.5799999833106995,12.539999961853027,31.665201,-25.30742
1734,1,1356,20.799999237060547,11.899999618530273,-0.4099999964237213,10.550000190734863,30.657055,-1.488738
1735,1,1300,21.100000381469727,11.300000190734863,-0.41999998688697815,12.140000343322754,30.76786,-1.951044
1736,1,1888,17.299999237060547,9.899999618530273,-0.38999998569488525,9.130000114440918,35.457403,-3.09189
1737,1,924,22,15.699999809265137,-0.7799999713897705,15.15999984741211,24.638175,-20.319408
1738,1,64,21.399999618530273,10.699999809265137,-0.3799999952316284,12.119999885559082,32.265868,-27.918337
1739,1,1264,16.899999618530273,13.699999809265137,-0.38999998569488525,9.260000228881836,30.489139,-24.670933
1740,1,518,21.399999618530273,12.800000190734863,-0.6100000143051147,12.399999618530273,31.199194,-24.431063
1741,1,619,23.899999618530273,16,-0.6899999976158142,10.739999771118164,37.9554,-0.2295
1742,1,1675,18.299999237060547,16.5,-0.6000000238418579,12.1899995803833,36.994191,0.345542
1743,1,346,22.700000762939453,14.199999809265137,-0.7400000095367432,13.289999961853027,31.551639,-23.022697
1744,1,382,22.299999237060547,13.600000381469727,-0.699999988079071,13.170000076293945,31.287923,-23.450699
1745,1,12,27.299999237060547,10.199999809265137,-0.44999998807907104,12.579999923706055,38.782831,-6.004109
1746,1,327,21.700000762939453,13,-0.6000000238418579,12.140000343322754,31.61555,-24.872513
1747,1,227,29,13.899999618530273,-0.75,12.699999809265137,2.75765,13.235411
1748,1,1550,19.899999618530273,13.800000190734863,-0.33000001311302185,12.25,34.967373,-1.344974
1749,1,1981,17.100000381469727,16.299999237060547,-0.4399999976158142,10.760000228881836,36.010194,-0.20501
1750,1,1981,17.100000381469727,16.299999237060547,-0.4399999976158142,10.760000228881836,36.030179,-0.238393
1751,1,583,24.100000381469727,14.399999618530273,-0.550000011920929,12.550000190734863,31.693778,-13.055161
1752,1,535,24.399999618530273,14.5,-0.5600000023841858,13.180000305175781,31.769694,-13.027568
1753,1,443,16.799999237060547,14.800000190734863,-0.7799999713897705,10.800000190734863,22.315018,-33.519502
1754,1,1906,17,15.199999809265137,-0.6100000143051147,11.050000190734863,36.285506,-0.81109
1755,1,1362,20.600000381469727,11,-0.6299999952316284,10.779999732971191,35.428624,-3.002796
1756,1,1639,19.600000381469727,11,-0.4699999988079071,12.920000076293945,34.970857,-2.533311
1757,1,1185,20.200000762939453,11.600000381469727,-0.4000000059604645,10.140000343322754,36.871352,-3.362607
1758,1,1725,18.700000762939453,13.600000381469727,-0.41999998688697815,11.130000114440918,35.299253,-1.555023
1759,1,1891,17.100000381469727,15.100000381469727,-0.6000000238418579,11.1899995803833,36.375515,-0.828205
1760,1,152,22.299999237060547,12.699999809265137,-0.6499999761581421,10.630000114440918,31.967533,-27.422067
1761,1,1081,19.5,15.5,-0.6299999952316284,11.5600004196167,27.177929,-25.254246
1762,1,225,22.200000762939453,13.300000190734863,-0.6000000238418579,11.890000343322754,31.957332,-25.024909
1763,1,224,22.100000381469727,13.300000190734863,-0.6100000143051147,12.260000228881836,31.858535,-25.050355
1764,1,228,22.299999237060547,13.5,-0.6100000143051147,12.380000114440918,31.822236,-25.333601
1765,1,384,21.799999237060547,13.5,-0.6399999856948853,12.449999809265137,31.647727,-24.437148
1766,1,NA,NA,NA,NA,NA,-16.954548,14.609242
1767,1,61,21.5,9.5,-0.23999999463558197,12.600000381469727,32.288096,-28.292361
1768,1,2475,13.5,13.300000190734863,-0.23000000417232513,9.800000190734863,36.560693,-0.774519
1769,1,1887,17.299999237060547,14,-0.5400000214576721,10.170000076293945,36.348925,-0.91735
1770,1,2047,16.299999237060547,14.399999618530273,-0.5600000023841858,9.920000076293945,36.330892,-0.911353
1771,1,1785,18.700000762939453,13.199999809265137,-0.17000000178813934,10.6899995803833,34.813392,-1.38695
1772,1,555,24.299999237060547,14.699999809265137,-0.5600000023841858,13.279999732971191,31.980476,-13.083474
1773,1,1469,20.100000381469727,10.800000190734863,-0.6399999856948853,11.270000457763672,35.389933,-3.002772
1774,1,1684,18.899999618530273,14.399999618530273,-0.33000001311302185,12.4399995803833,35.135454,-1.186329
1775,1,60,21.600000381469727,9.100000381469727,-0.20000000298023224,12.600000381469727,32.313223,-28.355148
