name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,lifeStage,occurrenceRemarks,networkKeys,sex,establishmentMeans,continent,institutionKey,associatedOccurrences,institutionID,dynamicProperties,county,identificationVerificationStatus,eventRemarks,language,type,preparations,locationAccordingTo,locationRemarks,georeferencedDate,higherGeography,nomenclaturalCode,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,endDayOfYear,locality,otherCatalogNumbers,organismID,previousIdentifications,identificationQualifier,samplingProtocol,accessRights,higherClassification,collectionID,georeferenceSources,taxonConceptID,associatedSequences,verbatimCoordinateSystem
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125636343,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:30.607+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2019,3,21,2019-03-21,2021-10-26T17:43:57.919+00:00,2021-12-22T01:02:30.607+00:00,http://arctos.database.museum/guid/MSB:Mamm:334774,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334774?seid=5066405,NA,NA,3/21/19,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125636343,http://arctos.database.museum/guid/MSB:Mamm:334774?seid=5066405,NA,MSB:Mamm:334774,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2019-03-21,ABQ BioPark,NA,NA,NA,,MALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN MIG12-9428102,MSB,sex=male;weight=41 kg;age=19 Years 8 Months 9 Days;numeric age=19 years,Bernalillo County,relationship,Birth location: Assiniboine Park Zoo,en,PhysicalObject,blood,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,80,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M04025, GAN=MIG12-9428102, other identifier=Azeo",http://arctos.database.museum/guid/MSB:Mamm:334774,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125639337,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:53.341+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2019,3,21,2019-03-21,2021-11-19T13:33:10.518+00:00,2021-12-22T01:02:53.341+00:00,http://arctos.database.museum/guid/MSB:Mamm:334687,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334687?seid=5066318,NA,NA,3/21/19,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125639337,http://arctos.database.museum/guid/MSB:Mamm:334687?seid=5066318,NA,MSB:Mamm:334687,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2019-03-21,ABQ BioPark,NA,NA,NA,,MALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN MIG12-9428102,MSB,sex=male;weight=41 kg;age=19 Years 8 Months 9 Days;numeric age=19 years,Bernalillo County,relationship,Birth location: Assiniboine Park Zoo,en,PhysicalObject,serum,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,80,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M04025, GAN=MIG12-9428102, other identifier=Azeo",http://arctos.database.museum/guid/MSB:Mamm:334687,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125645338,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:45.645+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2019,3,21,2019-03-21,2021-10-26T17:43:57.919+00:00,2021-12-22T01:02:45.645+00:00,http://arctos.database.museum/guid/MSB:Mamm:334682,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334682?seid=5066313,NA,NA,3/21/19,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125645338,http://arctos.database.museum/guid/MSB:Mamm:334682?seid=5066313,NA,MSB:Mamm:334682,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2019-03-21,ABQ BioPark,NA,NA,NA,,MALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN MIG12-9428102,MSB,sex=male;weight=41 kg;age=19 Years 8 Months 9 Days;numeric age=19 years,Bernalillo County,relationship,Birth location: Assiniboine Park Zoo,en,PhysicalObject,blood,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,80,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M04025, GAN=MIG12-9428102, other identifier=Azeo",http://arctos.database.museum/guid/MSB:Mamm:334682,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125645339,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:45.645+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2019,3,21,2019-03-21,2021-11-19T13:33:10.518+00:00,2021-12-22T01:02:45.645+00:00,http://arctos.database.museum/guid/MSB:Mamm:334686,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334686?seid=5066317,NA,NA,3/21/19,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125645339,http://arctos.database.museum/guid/MSB:Mamm:334686?seid=5066317,NA,MSB:Mamm:334686,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2019-03-21,ABQ BioPark,NA,NA,NA,,MALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN MIG12-9428102,MSB,sex=male;weight=41 kg;age=19 Years 8 Months 9 Days;numeric age=19 years,Bernalillo County,relationship,Birth location: Assiniboine Park Zoo,en,PhysicalObject,serum,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,80,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M04025, GAN=MIG12-9428102, other identifier=Azeo",http://arctos.database.museum/guid/MSB:Mamm:334686,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",77.627238,34.148617,cdround,gbif,2557805598,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:58:58.247+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2020-01-15T17:41:17,28874,Jammu and Kashmir,2019,4,17,2019-04-17,2021-07-29T00:28:02.000+00:00,2021-12-08T04:58:58.247+00:00,https://www.inaturalist.org/observations/37619830,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,IN,India,Bishwarup Paul,37619830,bishwarup_paul,Coordinate uncertainty increased to 28874m to protect threatened taxon,2019/04/17 4:31 PM IST,iNaturalist research-grade observations,Observations,"Leh (Ladakh), IN-JK, IN",2557805598,https://www.inaturalist.org/observations/37619830,74831,37619830,Bishwarup Paul,iNaturalist,11:01:00Z,Bishwarup Paul,83725644,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",95.751181,32.75716,cdround,gbif,2980839774,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:00:50.513+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2020-10-31T22:29:07,29066,Qinghai,2019,5,16,2019-05-16,2021-02-24T07:03:42.000+00:00,2021-12-08T05:00:50.513+00:00,https://www.inaturalist.org/observations/63918949,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CN,China,Xavier Rufray,63918949,xrufray,Coordinate uncertainty increased to 29066m to protect threatened taxon,2019-05-16,iNaturalist research-grade observations,Observations,"Gyêgu Tibetan, CN-QH, CN",2980839774,https://www.inaturalist.org/observations/63918949,74831,63918949,Xavier Rufray,iNaturalist,NA,Xavier Rufray,139470248,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",67.410004,38.77,gass84,gbif,3349387620,"Panthera uncia (Schreber, 1775)",d8cd16ba-bb74-4420-821e-083f2bac17c2,ada9d123-ddb4-467d-8891-806ea8d94230,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2021-11-22T15:29:19.146+00:00,2021-12-02T15:33:42.132+00:00,1,fbca90e3-8aed-48b1-84e3-369afbd000ce,MATERIAL_SAMPLE,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,NA,NA,NA,2019,5,25,2019-05-25,NA,2021-12-02T15:33:42.132+00:00,https://www.ebi.ac.uk/ena/browser/view/MT007541,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,UZ,Uzbekistan,NA,MT007541,NA,NA,NA,NA,NA,NA,3349387620,MT007541,ASV:77306d6f3e827441b7a81dcb9ad76558,NA,Oromov B.,NA,NA,NA,NA,NA,"Panthera uncia clone 13 large subunit ribosomal RNA gene, partial sequence; mitochondrial.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kashkadaryo region, Gissar reserve",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:29064,https://www.ebi.ac.uk/ena/browser/api/embl/MT007541,NA
"Panthera uncia (Schreber, 1775)",88.677159,49.649285,cdround,gbif,2576254437,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:59:22.295+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2020-02-26T21:03:03,30000,Gorno-Altay,2019,7,25,2019-07-25,2021-10-09T20:20:43.000+00:00,2021-12-08T04:59:22.295+00:00,https://www.inaturalist.org/observations/39254094,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,RU,Russian Federation,Elena,39254094,siberian_birdguide,Coordinate uncertainty increased to 30000m to protect threatened taxon,2019/07/25 11:03 AM +0700,iNaturalist research-grade observations,Observations,"Kosh-Agachskiy rayon, RU-GA, RU",2576254437,https://www.inaturalist.org/observations/39254094,74831,39254094,Elena,iNaturalist,04:03:00Z,Elena,88500687,Adult,A Snow Leo named Zvezda from the Saylugem National park.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",92.66622,47.579946,cdround,gbif,2557749127,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:59:17.590+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2020-01-10T21:58:48,26839,Hovd,2019,9,5,2019-09-05,2021-02-09T01:20:48.000+00:00,2021-12-08T04:59:17.590+00:00,https://www.inaturalist.org/observations/37466732,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,MN,Mongolia,Attila Steiner,37466732,attila21,Coordinate uncertainty increased to 26839m to protect threatened taxon,2019/09/05 12:11 PM CEST,iNaturalist research-grade observations,Observations,"Mankhan, Har Us Nuur, MN-HD, MN",2557749127,https://www.inaturalist.org/observations/37466732,74831,37466732,Attila Steiner,iNaturalist,10:11:00Z,Attila Steiner,83199612,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",92.661611,47.498465,cdround,gbif,3059142907,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:01.509+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-03-09T15:49:07,26839,Hovd,2019,9,16,2019-09-16,2021-07-17T22:05:51.000+00:00,2021-12-08T05:02:01.509+00:00,https://www.inaturalist.org/observations/70880128,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,MN,Mongolia,David Thomas,70880128,syrrhaptes,Coordinate uncertainty increased to 26839m to protect threatened taxon,2019/09/16,iNaturalist research-grade observations,Observations,"Mankhan, MN-HD, MN",3059142907,https://www.inaturalist.org/observations/70880128,74831,70880128,David Thomas,iNaturalist,NA,David Thomas,158600191,NA,"Panthera uncia (Schreber, 1775). Sorry for the poor quality, but this was at a measured range of 1100-1200m across a valley. The animal (male) is near the intersection of the photo diagonals: keep looking!",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",85.728674,28.306516,cdround,gbif,2563471750,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:56:14.707+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,NA,29631,Central,2019,10,24,2019-10-24,2021-02-09T01:20:46.000+00:00,2021-12-08T05:56:14.707+00:00,https://www.inaturalist.org/observations/35718757,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,NP,Nepal,T. Abe Lloyd,35718757,abe,Coordinate uncertainty increased to 29631m to protect threatened taxon,2019-10-24 3:01:27 PM GMT+05:45,iNaturalist research-grade observations,Observations,Nepal,2563471750,https://www.inaturalist.org/observations/35718757,74831,35718757,T. Abe Lloyd,iNaturalist,09:16:27Z,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",85.764989,43.818298,cdround,gbif,2557729112,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:46:39.321+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2019-12-23T04:30:56,27411,Xinjiang Uygur,2019,12,21,2019-12-21,2021-07-10T13:35:21.000+00:00,2021-12-08T05:46:39.321+00:00,https://www.inaturalist.org/observations/36874692,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CN,China,andriy,36874692,andriy,Coordinate uncertainty increased to 27411m at the request of the observer,2019/12/21 3:18 PM CST,iNaturalist research-grade observations,Observations,"Tacheng, CN-XJ, CN",2557729112,https://www.inaturalist.org/observations/36874692,74831,36874692,andriy,iNaturalist,07:18:00Z,andriy,81323775,NA,"Found in a valley on the northern slope of Tian Shan, elevation 1560. Judging from the trace, the big cat ascended from the center of the valley uphill.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125644332,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:46.589+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2018,1,1,2018-01-01,2021-10-26T17:43:57.919+00:00,2021-12-22T01:02:46.589+00:00,http://arctos.database.museum/guid/MSB:Mamm:334808,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334808?seid=5066439,NA,NA,1/1/2018,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125644332,http://arctos.database.museum/guid/MSB:Mamm:334808?seid=5066439,NA,MSB:Mamm:334808,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2018-01-01,ABQ BioPark,NA,NA,NA,,FEMALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN 8199615,MSB,sex=female;weight=27.28 kg;age=15 Years 23 Days;numeric age=15 years,Bernalillo County,relationship,Birth location: Idaho Falls Zoo at Tautphaus Park,en,PhysicalObject,tissue,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,1,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M03009, GAN=8199615, other identifier=Kachina",http://arctos.database.museum/guid/MSB:Mamm:334808,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,voucher preservation,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",86.919822,27.843262,cdround,gbif,3039114436,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:55:52.250+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2019-11-30T22:37:14,29680,East,2018,3,13,2018-03-13,2021-02-09T01:20:47.000+00:00,2021-12-08T05:55:52.250+00:00,https://www.inaturalist.org/observations/36232530,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,NP,Nepal,M. van Dijk,36232530,mvdijk,Coordinate uncertainty increased to 29680m to protect threatened taxon,2018/03/13 3:15 PM CET,iNaturalist research-grade observations,Observations,Nepal,3039114436,https://www.inaturalist.org/observations/36232530,74831,36232530,M. van Dijk,iNaturalist,14:15:00Z,M. van Dijk,79315990,NA,Faeces of snow leopard.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
